数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_JHU,2020-06-12 23:59:00,45778,22679,3828,1338,817,108,495.41,83.62,3.1,0.26,1.53,161.44,79.98,13.5,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-11 23:59:00,44440,21862,3720,0,0,0,491.94,83.71,3.0,0.25,1.48,156.72,77.1,13.12,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-10 23:59:00,44440,21862,3720,523,842,30,491.94,83.71,3.0,0.25,1.48,156.72,77.1,13.12,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-09 23:59:00,43917,21020,3690,539,0,48,478.63,84.02,2.97,0.25,1.42,154.88,74.13,13.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-08 23:59:00,43378,21020,3642,258,0,21,484.58,83.96,2.93,0.25,1.42,152.98,74.13,12.84,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-07 23:59:00,43120,21020,3621,392,0,13,487.48,83.97,2.92,0.24,1.42,152.07,74.13,12.77,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-06 23:59:00,42728,21020,3608,1153,452,74,491.95,84.44,2.89,0.24,1.42,150.68,74.13,12.72,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-05 23:59:00,41575,20568,3534,609,549,48,494.72,85.0,2.81,0.24,1.39,146.62,72.53,12.46,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-04 23:59:00,40966,20019,3486,0,0,0,488.67,85.09,2.77,0.24,1.35,144.47,70.6,12.29,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-03 23:59:00,40966,20019,3486,552,0,48,488.67,85.09,2.77,0.24,1.35,144.47,70.6,12.29,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-02 23:59:00,40414,20019,3438,1316,427,80,495.35,85.07,2.73,0.23,1.35,142.52,70.6,12.12,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-01 23:59:00,39098,19592,3358,0,0,0,501.1,85.89,2.64,0.23,1.32,137.88,69.09,11.84,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-31 23:59:00,39098,19592,3358,527,402,24,501.1,85.89,2.64,0.23,1.32,137.88,69.09,11.84,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-30 23:59:00,38571,19190,3334,0,0,0,497.52,86.44,2.61,0.23,1.3,136.02,67.68,11.76,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-29 23:59:00,38571,19190,3334,100,765,21,497.52,86.44,2.61,0.23,1.3,136.02,67.68,11.76,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-28 23:59:00,38471,18425,3313,368,0,38,478.93,86.12,2.6,0.22,1.25,135.67,64.98,11.68,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-27 23:59:00,38103,18425,3275,748,422,72,483.56,85.95,2.58,0.22,1.25,134.37,64.98,11.55,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-26 23:59:00,37355,18003,3203,0,0,0,481.94,85.74,2.53,0.22,1.22,131.74,63.49,11.3,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-25 23:59:00,37355,18003,3203,599,14443,95,481.94,85.74,2.53,0.22,1.22,131.74,63.49,11.3,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-24 23:59:00,36756,3560,3108,498,3,12,96.85,84.56,2.49,0.21,0.24,129.62,12.55,10.96,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-23 23:59:00,36258,3557,3096,430,0,40,98.1,85.39,2.45,0.21,0.24,127.87,12.54,10.92,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-22 23:59:00,35828,3557,3056,522,0,117,99.28,85.3,2.42,0.21,0.24,126.35,12.54,10.78,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-21 23:59:00,35306,3557,2939,452,0,51,100.75,83.24,2.39,0.2,0.24,124.51,12.54,10.36,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-20 23:59:00,34854,3557,2888,703,100,49,102.05,82.86,2.36,0.2,0.24,122.92,12.54,10.18,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-19 23:59:00,34151,3457,2839,569,24,40,101.23,83.13,2.31,0.19,0.23,120.44,12.19,10.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-18 23:59:00,33582,3433,2799,400,0,63,102.23,83.35,2.27,0.19,0.23,118.43,12.11,9.87,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-17 23:59:00,33182,3433,2736,419,0,48,103.46,82.45,2.24,0.18,0.23,117.02,12.11,9.65,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-16 23:59:00,32763,3433,2688,1296,0,94,104.78,82.04,2.22,0.18,0.23,115.54,12.11,9.48,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-15 23:59:00,31467,3433,2594,965,0,256,109.1,82.44,2.13,0.18,0.23,110.97,12.11,9.15,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-14 23:59:00,30502,3433,2338,16,0,4,112.55,76.65,2.06,0.16,0.23,107.57,12.11,8.25,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-13 23:59:00,30486,3433,2334,67,0,7,112.61,76.56,2.06,0.16,0.23,107.51,12.11,8.23,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-12 23:59:00,30419,3433,2327,910,0,182,112.86,76.5,2.06,0.16,0.23,107.28,12.11,8.21,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-11 23:59:00,29509,3433,2145,-50,0,18,116.34,72.69,2.0,0.15,0.23,104.07,12.11,7.56,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-10 23:59:00,29559,3433,2127,488,0,410,116.14,71.96,2.0,0.14,0.23,104.24,12.11,7.5,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-09 23:59:00,29071,3433,1717,253,0,13,118.09,59.06,1.97,0.12,0.23,102.52,12.11,6.06,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-08 23:59:00,28818,3433,1704,-1480,0,50,119.13,59.13,1.95,0.12,0.23,101.63,12.11,6.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-07 23:59:00,30298,3433,1654,-1583,0,36,113.31,54.59,2.05,0.11,0.23,106.85,12.11,5.83,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-06 23:59:00,31881,3433,1618,0,0,49,107.68,50.75,2.16,0.11,0.23,112.43,12.11,5.71,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-05 23:59:00,31881,3433,1569,0,0,0,107.68,49.21,2.16,0.11,0.23,112.43,12.11,5.53,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-04 23:59:00,31881,3433,1569,2343,133,5,107.68,49.21,2.16,0.11,0.23,112.43,12.11,5.53,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-03 23:59:00,29538,3300,1564,2074,1168,193,111.72,52.95,2.0,0.11,0.22,104.17,11.64,5.52,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-02 23:59:00,27464,2132,1371,1128,219,308,77.63,49.92,1.86,0.09,0.14,96.85,7.52,4.83,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-05-01 23:59:00,26336,1913,1063,1402,355,163,72.64,40.36,1.78,0.07,0.13,92.88,6.75,3.75,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-30 23:59:00,24934,1558,900,259,1,17,62.48,36.1,1.69,0.06,0.11,87.93,5.49,3.17,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-29 23:59:00,24675,1557,883,417,0,12,63.1,35.79,1.67,0.06,0.11,87.02,5.49,3.11,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-28 23:59:00,24258,1557,871,1018,0,208,64.19,35.91,1.64,0.06,0.11,85.55,5.49,3.07,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-27 23:59:00,23240,1557,663,521,191,87,67.0,28.53,1.57,0.04,0.11,81.96,5.49,2.34,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-26 23:59:00,22719,1366,576,0,0,0,60.13,25.35,1.54,0.04,0.09,80.12,4.82,2.03,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-25 23:59:00,22719,1366,576,0,0,0,60.13,25.35,1.54,0.04,0.09,80.12,4.82,2.03,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-24 23:59:00,22719,1366,576,11536,38,16,60.13,25.35,1.54,0.04,0.09,80.12,4.82,2.03,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-23 23:59:00,11183,1328,560,333,66,23,118.75,50.08,0.76,0.04,0.09,39.44,4.68,1.97,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-22 23:59:00,10850,1262,537,452,55,17,116.31,49.49,0.73,0.04,0.09,38.26,4.45,1.89,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-21 23:59:00,10398,1207,520,270,57,13,116.08,50.01,0.7,0.04,0.08,36.67,4.26,1.83,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-20 23:59:00,10128,1150,507,660,89,33,113.55,50.06,0.68,0.03,0.08,35.72,4.06,1.79,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-19 23:59:00,9468,1061,474,446,53,18,112.06,50.06,0.64,0.03,0.07,33.39,3.74,1.67,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-18 23:59:00,9022,1008,456,572,170,35,111.73,50.54,0.61,0.03,0.07,31.82,3.55,1.61,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-17 23:59:00,8450,838,421,225,0,18,99.17,49.82,0.57,0.03,0.06,29.8,2.96,1.48,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-16 23:59:00,8225,838,403,367,58,15,101.88,49.0,0.56,0.03,0.06,29.01,2.96,1.42,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-15 23:59:00,7858,780,388,255,84,19,99.26,49.38,0.53,0.03,0.05,27.71,2.75,1.37,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-14 23:59:00,7603,696,369,74,99,14,91.54,48.53,0.51,0.02,0.05,26.81,2.45,1.3,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-13 23:59:00,7529,597,355,63,96,22,79.29,47.15,0.51,0.02,0.04,26.55,2.11,1.25,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-12 23:59:00,7466,501,333,209,90,18,67.1,44.6,0.5,0.02,0.03,26.33,1.77,1.17,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-11 23:59:00,7257,411,315,96,43,18,56.63,43.41,0.49,0.02,0.03,25.59,1.45,1.11,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-10 23:59:00,7161,368,297,2196,29,25,51.39,41.47,0.48,0.02,0.02,25.25,1.3,1.05,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-09 23:59:00,4965,339,272,515,199,30,68.28,54.78,0.34,0.02,0.02,17.51,1.2,0.96,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-08 23:59:00,4450,140,242,703,40,51,31.46,54.38,0.3,0.02,0.01,15.69,0.49,0.85,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-07 23:59:00,3747,100,191,0,0,0,26.69,50.97,0.25,0.01,0.01,13.21,0.35,0.67,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-06 23:59:00,3747,100,191,101,0,11,26.69,50.97,0.25,0.01,0.01,13.21,0.35,0.67,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-05 23:59:00,3646,100,180,181,0,8,27.43,49.37,0.25,0.01,0.01,12.86,0.35,0.63,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-04 23:59:00,3465,100,172,97,35,27,28.86,49.64,0.23,0.01,0.01,12.22,0.35,0.61,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-03 23:59:00,3368,65,145,205,0,25,19.3,43.05,0.23,0.01,0.0,11.88,0.23,0.51,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-02 23:59:00,3163,65,120,415,7,27,20.55,37.94,0.21,0.01,0.0,11.15,0.23,0.42,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-04-01 23:59:00,2748,58,93,508,4,18,21.11,33.84,0.19,0.01,0.0,9.69,0.2,0.33,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-31 23:59:00,2240,54,75,278,51,15,24.11,33.48,0.15,0.01,0.0,7.9,0.19,0.26,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-30 23:59:00,1962,3,60,38,0,2,1.53,30.58,0.13,0.0,0.0,6.92,0.01,0.21,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-29 23:59:00,1924,3,58,101,0,10,1.56,30.15,0.13,0.0,0.0,6.79,0.01,0.2,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-28 23:59:00,1823,3,48,228,0,12,1.65,26.33,0.12,0.0,0.0,6.43,0.01,0.17,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-27 23:59:00,1595,3,36,192,0,2,1.88,22.57,0.11,0.0,0.0,5.62,0.01,0.13,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-26 23:59:00,1403,3,34,230,0,6,2.14,24.23,0.09,0.0,0.0,4.95,0.01,0.12,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-25 23:59:00,1173,3,28,91,0,1,2.56,23.87,0.08,0.0,0.0,4.14,0.01,0.1,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-24 23:59:00,1082,3,27,101,0,9,2.77,24.95,0.07,0.0,0.0,3.82,0.01,0.1,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-23 23:59:00,981,3,18,192,0,4,3.06,18.35,0.07,0.0,0.0,3.46,0.01,0.06,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-22 23:59:00,789,3,14,283,0,7,3.8,17.74,0.05,0.0,0.0,2.78,0.01,0.05,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-21 23:59:00,506,3,7,139,3,2,5.93,13.83,0.03,0.0,0.0,1.78,0.01,0.02,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-20 23:59:00,367,0,5,168,0,2,0.0,13.62,0.02,0.0,0.0,1.29,0.0,0.02,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-19 23:59:00,199,0,3,88,0,1,0.0,15.08,0.01,0.0,0.0,0.7,0.0,0.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-18 23:59:00,111,0,2,53,0,0,0.0,18.02,0.01,0.0,0.0,0.39,0.0,0.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-17 23:59:00,58,0,2,21,0,0,0.0,34.48,0.0,0.0,0.0,0.2,0.0,0.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-16 23:59:00,37,0,2,9,0,0,0.0,54.05,0.0,0.0,0.0,0.13,0.0,0.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-15 23:59:00,28,0,2,0,0,0,0.0,71.43,0.0,0.0,0.0,0.1,0.0,0.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-14 23:59:00,28,0,2,11,0,2,0.0,71.43,0.0,0.0,0.0,0.1,0.0,0.01,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-13 23:59:00,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-12 23:59:00,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-11 23:59:00,17,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-10 23:59:00,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-09 23:59:00,15,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-08 23:59:00,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-07 23:59:00,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-06 23:59:00,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-05 23:59:00,13,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-04 23:59:00,10,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-03 23:59:00,7,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-02 23:59:00,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-03-01 23:59:00,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,输入的数据,国家,南美洲,厄瓜多尔,,,,,,,-78.183406,-1.831239
COVID-19_JHU,2020-06-16 23:59:00,47856,12730,1766,1567,401,94,266.01,36.9,0.59,0.02,0.16,47.79,12.71,1.76,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-15 23:59:00,46289,12329,1672,1691,398,97,266.35,36.12,0.58,0.02,0.15,46.22,12.31,1.67,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-14 23:59:00,44598,11931,1575,1618,402,91,267.52,35.32,0.55,0.02,0.15,44.53,11.91,1.57,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-13 23:59:00,42980,11529,1484,1677,421,62,268.24,34.53,0.53,0.02,0.14,42.92,11.51,1.48,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-12 23:59:00,41303,11108,1422,1577,417,45,268.94,34.43,0.51,0.02,0.14,41.24,11.09,1.42,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-11 23:59:00,39726,10691,1377,1442,402,35,269.12,34.66,0.49,0.02,0.13,39.67,10.68,1.38,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-10 23:59:00,38284,10289,1342,1455,503,36,268.75,35.05,0.48,0.02,0.13,38.23,10.27,1.34,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-09 23:59:00,36829,9786,1306,1385,411,35,265.71,35.46,0.46,0.02,0.12,36.78,9.77,1.3,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-08 23:59:00,35444,9375,1271,1365,414,34,264.5,35.86,0.44,0.02,0.12,35.39,9.36,1.27,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-07 23:59:00,34079,8961,1237,1467,423,39,262.95,36.3,0.42,0.02,0.11,34.03,8.95,1.24,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-06 23:59:00,32612,8538,1198,1497,380,32,261.81,36.73,0.41,0.01,0.11,32.56,8.53,1.2,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-05 23:59:00,31115,8158,1166,1348,402,40,262.19,37.47,0.39,0.01,0.1,31.07,8.15,1.16,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-04 23:59:00,29767,7756,1126,1152,406,38,260.56,37.83,0.37,0.01,0.1,29.72,7.74,1.12,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-03 23:59:00,28615,7350,1088,1079,523,36,256.86,38.02,0.36,0.01,0.09,28.57,7.34,1.09,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-02 23:59:00,27536,6827,1052,1152,380,47,247.93,38.2,0.34,0.01,0.08,27.5,6.82,1.05,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-06-01 23:59:00,26384,6447,1005,1399,410,46,244.35,38.09,0.33,0.01,0.08,26.35,6.44,1.0,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-05-31 23:59:00,24985,6037,959,1536,344,46,241.62,38.38,0.31,0.01,0.08,24.95,6.03,0.96,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-05-30 23:59:00,23449,5693,913,1367,182,34,242.78,38.94,0.29,0.01,0.07,23.42,5.68,0.91,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-05-29 23:59:00,22082,5511,879,1289,152,34,249.57,39.81,0.27,0.01,0.07,22.05,5.5,0.88,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-05-28 23:59:00,20793,5359,845,1127,154,29,257.73,40.64,0.26,0.01,0.07,20.76,5.35,0.84,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-05-27 23:59:00,19666,5205,816,910,178,19,264.67,41.49,0.24,0.01,0.06,19.64,5.2,0.81,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-05-26 23:59:00,18756,5027,797,789,127,14,268.02,42.49,0.23,0.01,0.06,18.73,5.02,0.8,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
COVID-19_JHU,2020-05-25 23:59:00,17967,4900,783,702,93,19,272.72,43.58,0.22,0.01,0.06,17.94,4.89,0.78,输入的数据,国家,非洲,埃及,,,,,,,30.802498,26.820553
