gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
304749,8,117.258579,31.920438,永清社区居委会,,340103,0551,340103400003,111,,,,,,,,,2,100,1011,1298,2966,23454,304749,,
304750,8,117.274824,31.913105,菱湖社区居委会,,340103,0551,340103400004,111,,,,,,,,,2,100,1011,1298,2966,23454,304750,,
304751,8,117.281574,31.944809,金池社区居委会,,340103,0551,340103400005,111,,,,,,,,,2,100,1011,1298,2966,23454,304751,,
304752,8,117.274197,31.913024,景湾社区居委会,,340103,0551,340103400006,111,,,,,,,,,2,100,1011,1298,2966,23454,304752,,
304753,8,117.264738,31.923422,官塘社区居委会,,340103,0551,340103400007,111,,,,,,,,,2,100,1011,1298,2966,23454,304753,,
304754,8,117.271585,31.849027,梅山路社区居委会,,340104,0551,340104001001,111,,,,,,,,,2,100,1011,1298,2967,23455,304754,,
304755,8,117.2601,31.843546,绩溪路社区居委会,,340104,0551,340104001002,111,,,,,,,,,2,100,1011,1298,2967,23455,304755,,
304756,8,117.265221,31.85485,二里街社区居委会,,340104,0551,340104001003,111,,,,,,,,,2,100,1011,1298,2967,23455,304756,,
304757,8,117.253406,31.850818,竹荫里社区委员会,,340104,0551,340104001004,111,,,,,,,,,2,100,1011,1298,2967,23455,304757,,
304758,8,117.253406,31.850818,杏林社区居委会,,340104,0551,340104001005,111,,,,,,,,,2,100,1011,1298,2967,23455,304758,,
304759,8,117.255531,31.844976,龙河路社区居委会,,340104,0551,340104001006,111,,,,,,,,,2,100,1011,1298,2967,23455,304759,,
304760,8,117.264784,31.824942,金寨南路社区居委会,,340111,0551,340104002001,111,,,,,,,,,2,100,1011,1298,2967,23456,304760,,
304761,8,117.256812,31.825434,望江西路社区居委会,,340104,0551,340104002002,111,,,,,,,,,2,100,1011,1298,2967,23456,304761,,
304762,8,117.26004,31.838859,朝阳社区居委会,,340104,0551,340104002003,111,,,,,,,,,2,100,1011,1298,2967,23456,304762,,
304763,8,117.260121,31.838826,黄山路社区居委会,,340104,0551,340104002004,111,,,,,,,,,2,100,1011,1298,2967,23456,304763,,
304764,8,117.251941,31.832525,合作化南路社区居委会,,340104,0551,340104002005,111,,,,,,,,,2,100,1011,1298,2967,23456,304764,,
304765,8,117.258512,31.869719,翠竹园社区居委会,,340104,0551,340104003001,111,,,,,,,,,2,100,1011,1298,2967,23457,304765,,
304766,8,117.264581,31.865627,琥珀潭社区居委会,,340104,0551,340104003002,111,,,,,,,,,2,100,1011,1298,2967,23457,304766,,
304767,8,117.264054,31.869024,北苑村社区居委会,,340104,0551,340104003003,111,,,,,,,,,2,100,1011,1298,2967,23457,304767,,
304768,8,117.258512,31.869719,安农社区居委会,,340104,0551,340104003004,111,,,,,,,,,2,100,1011,1298,2967,23457,304768,,
304769,8,117.258512,31.869719,飞虹社区居委会,,340104,0551,340104003005,111,,,,,,,,,2,100,1011,1298,2967,23457,304769,,
304770,8,117.253966,31.868368,奥林花园社区居委会,,340104,0551,340104003006,111,,,,,,,,,2,100,1011,1298,2967,23457,304770,,
304771,8,117.243611,31.827214,丁香社区居委会,,340104,0551,340104004001,111,,,,,,,,,2,100,1011,1298,2967,23458,304771,,
304772,8,117.240238,31.827275,丁岗社区居委会,,340104,0551,340104004002,111,,,,,,,,,2,100,1011,1298,2967,23458,304772,,
304773,8,117.242306,31.826987,新华社区居委会,,340104,0551,340104004003,111,,,,,,,,,2,100,1011,1298,2967,23458,304773,,
304774,8,117.250354,31.836214,科企社区居委会,,340104,0551,340104004004,111,,,,,,,,,2,100,1011,1298,2967,23458,304774,,
304775,8,117.226905,31.829544,洪岗社区居委会,,340104,0551,340104004005,111,,,,,,,,,2,100,1011,1298,2967,23458,304775,,
304776,8,117.253519,31.85096,光明社区居委会,,340104,0551,340104005001,111,,,,,,,,,2,100,1011,1298,2967,23459,304776,,
304777,8,117.246989,31.847329,美虹社区居委会,,340104,0551,340104005002,111,,,,,,,,,2,100,1011,1298,2967,23459,304777,,
304778,8,117.236714,31.848127,安居苑社区居委会,,340104,0551,340104005003,111,,,,,,,,,2,100,1011,1298,2967,23459,304778,,
304779,8,117.228281,31.845988,汉嘉社区居委会,,340104,0551,340104005004,111,,,,,,,,,2,100,1011,1298,2967,23459,304779,,
304780,8,117.253519,31.85096,七里塘社区居委会,,340104,0551,340104005005,111,,,,,,,,,2,100,1011,1298,2967,23459,304780,,
304781,8,117.253519,31.85096,岳西新村社区居委会,,340104,0551,340104005006,111,,,,,,,,,2,100,1011,1298,2967,23459,304781,,
304782,8,117.243087,31.863013,团安村社区居委会,,340104,0551,340104006001,111,,,,,,,,,2,100,1011,1298,2967,23460,304782,,
304783,8,117.242131,31.857243,青阳路社区居委会,,340104,0551,340104006002,111,,,,,,,,,2,100,1011,1298,2967,23460,304783,,
304784,8,117.246373,31.867663,清溪路社区居委会,,340104,0551,340104006003,111,,,,,,,,,2,100,1011,1298,2967,23460,304784,,
304785,8,117.237443,31.853627,陈村路社区居委会,,340104,0551,340104006004,111,,,,,,,,,2,100,1011,1298,2967,23460,304785,,
304786,8,117.233685,31.862437,家家景园社区居委会,,340104,0551,340104006005,111,,,,,,,,,2,100,1011,1298,2967,23460,304786,,
304787,8,117.243087,31.863013,龙居社区居委会,,340104,0551,340104006006,111,,,,,,,,,2,100,1011,1298,2967,23460,304787,,
304788,8,117.240632,31.822126,绿怡居社区居委会,,340104,0551,340104007001,111,,,,,,,,,2,100,1011,1298,2967,23461,304788,,
304789,8,117.23851,31.8037,嘉和苑社区居委会,,340104,0551,340104007002,111,,,,,,,,,2,100,1011,1298,2967,23461,304789,,
