dataid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
17466,7,126.439191,44.660952,秀水镇,,220182,0431,220182112000,,,,,,,,,,2,100,1006,1251,2567,17466,,,
17467,7,126.605238,44.626096,保寿镇,,220182,0431,220182113000,,,,,,,,,,2,100,1006,1251,2567,17467,,,
17468,7,126.768561,45.025567,新庄镇,,220182,0431,220182114000,,,,,,,,,,2,100,1006,1251,2567,17468,,,
17469,7,126.551323,45.163694,育民乡,,220182,0431,220182200000,,,,,,,,,,2,100,1006,1251,2567,17469,,,
17470,7,126.417905,45.133863,红星乡,,220182,0431,220182201000,,,,,,,,,,2,100,1006,1251,2567,17470,,,
17471,7,126.495766,45.017461,太安乡,,220182,0431,220182202000,,,,,,,,,,2,100,1006,1251,2567,17471,,,
17472,7,126.263544,44.861277,先峰乡,,220182,0431,220182203000,,,,,,,,,,2,100,1006,1251,2567,17472,,,
17473,7,126.89788,45.086264,青山乡,,220182,0431,220182204000,,,,,,,,,,2,100,1006,1251,2567,17473,,,
17474,7,126.92605,45.118633,延和朝鲜族乡,,220182,0431,220182205000,,,,,,,,,,2,100,1006,1251,2567,17474,,,
17475,7,126.417996,44.926056,恩育乡,,220182,0431,220182206000,,,,,,,,,,2,100,1006,1251,2567,17475,,,
17476,7,126.688966,44.853423,城发乡,,220182,0431,220182207000,,,,,,,,,,2,100,1006,1251,2567,17476,,,
17477,7,126.543258,44.836813,环城乡,,220182,0431,220182208000,,,,,,,,,,2,100,1006,1251,2567,17477,,,
17478,7,125.708449,44.53654,胜利街道,,220183,0431,220183001000,,,,,,,,,,2,100,1006,1251,2568,17478,,,
17479,7,125.694537,44.539089,建设街道,,220183,0431,220183002000,,,,,,,,,,2,100,1006,1251,2568,17479,,,
17480,7,125.716499,44.519245,惠发街道,,220183,0431,220183003000,,,,,,,,,,2,100,1006,1251,2568,17480,,,
17481,7,125.845855,44.536073,夏家店街道,,220183,0431,220183004000,,,,,,,,,,2,100,1006,1251,2568,17481,,,
17482,7,125.838232,44.425376,大青嘴镇,,220183,0431,220183100000,,,,,,,,,,2,100,1006,1251,2568,17482,,,
17483,7,125.454586,44.47615,郭家镇,,220183,0431,220183101000,,,,,,,,,,2,100,1006,1251,2568,17483,,,
17484,7,125.95308,44.691808,松花江镇,,220183,0431,220183102000,,,,,,,,,,2,100,1006,1251,2568,17484,,,
17485,7,125.820317,44.663187,达家沟镇,,220183,0431,220183103000,,,,,,,,,,2,100,1006,1251,2568,17485,,,
17486,7,126.027459,44.591804,大房身镇,,220183,0431,220183104000,,,,,,,,,,2,100,1006,1251,2568,17486,,,
17487,7,126.160353,44.629933,岔路口镇,,220183,0431,220183105000,,,,,,,,,,2,100,1006,1251,2568,17487,,,
17488,7,125.570884,44.290606,朱城子镇,,220183,0431,220183106000,,,,,,,,,,2,100,1006,1251,2568,17488,,,
17489,7,125.759931,44.389303,布海镇,,220183,0431,220183107000,,,,,,,,,,2,100,1006,1251,2568,17489,,,
17490,7,125.569366,44.591186,天台镇,,220183,0431,220183108000,,,,,,,,,,2,100,1006,1251,2568,17490,,,
17491,7,125.841783,44.747396,菜园子镇,,220183,0431,220183109000,,,,,,,,,,2,100,1006,1251,2568,17491,,,
17492,7,125.508046,44.396913,同太乡,,220183,0431,220183200000,,,,,,,,,,2,100,1006,1251,2568,17492,,,
17493,7,125.687389,44.625583,边岗乡,,220183,0431,220183201000,,,,,,,,,,2,100,1006,1251,2568,17493,,,
17494,7,126.099422,44.511815,五台乡,,220183,0431,220183202000,,,,,,,,,,2,100,1006,1251,2568,17494,,,
17495,7,126.316468,44.577154,朝阳乡,,220183,0431,220183203000,,,,,,,,,,2,100,1006,1251,2568,17495,,,
17496,7,126.567885,43.883345,兴华街道,,220202,0432,220202001000,,,,,,,,,,2,100,1006,1252,2569,17496,,,
17497,7,126.572548,43.84504,文庙街道,,220202,0432,220202002000,,,,,,,,,,2,100,1006,1252,2569,17497,,,
17498,7,126.590557,43.849414,东局子街道,,220202,0432,220202003000,,,,,,,,,,2,100,1006,1252,2569,17498,,,
17499,7,126.583357,43.845895,新地号街道,,220202,0432,220202004000,,,,,,,,,,2,100,1006,1252,2569,17499,,,
17500,7,126.582066,43.865763,延安街道,,220202,0432,220202005000,,,,,,,,,,2,100,1006,1252,2569,17500,,,
17501,7,126.574639,43.856039,站前街道,,220202,0432,220202006000,,,,,,,,,,2,100,1006,1252,2569,17501,,,
17502,7,126.571037,43.86825,民主街道,,220202,0432,220202007000,,,,,,,,,,2,100,1006,1252,2569,17502,,,
17503,7,126.556809,43.871982,莲花街道,,220202,0432,220202008000,,,,,,,,,,2,100,1006,1252,2569,17503,,,
17504,7,126.580534,43.873624,通江街道,,220202,0432,220202009000,,,,,,,,,,2,100,1006,1252,2569,17504,,,
17505,7,126.560026,43.880009,哈达湾街道,,220202,0432,220202010000,,,,,,,,,,2,100,1006,1252,2569,17505,,,
17506,7,126.535344,43.898733,新建街道,,220202,0432,220202011000,,,,,,,,,,2,100,1006,1252,2569,17506,,,
17507,7,126.592641,43.878206,延江街道,,220202,0432,220202012000,,,,,,,,,,2,100,1006,1252,2569,17507,,,
17508,7,126.57471,43.881818,吉林东市商贸示范区特殊街道,,220202,0432,220202071000,,,,,,,,,,2,100,1006,1252,2569,17508,,,
