gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
18516,7,126.83378,45.618239,新利街道,,230112,0451,230112007000,,,,,,,,,,2,100,1007,1260,2631,18516,,,
18517,7,126.980307,45.446558,双丰街道,,230112,0451,230112008000,,,,,,,,,,2,100,1007,1260,2631,18517,,,
18518,7,126.932889,45.563739,舍利街道,,230112,0451,230112009000,,,,,,,,,,2,100,1007,1260,2631,18518,,,
18519,7,127.307828,45.335112,小岭街道,,230112,0451,230112010000,,,,,,,,,,2,100,1007,1260,2631,18519,,,
18520,7,127.075909,45.481459,亚沟街道,,230112,0451,230112011000,,,,,,,,,,2,100,1007,1260,2631,18520,,,
18521,7,127.090451,45.350225,交界街道,,230112,0451,230112012000,,,,,,,,,,2,100,1007,1260,2631,18521,,,
18522,7,127.055337,45.622221,料甸街道,,230112,0451,230112013000,,,,,,,,,,2,100,1007,1260,2631,18522,,,
18523,7,127.151564,45.752793,蜚克图街道,,230112,0451,230112014000,,,,,,,,,,2,100,1007,1260,2631,18523,,,
18524,7,126.958098,45.54867,杨树街道,,230112,0451,230112015000,,,,,,,,,,2,100,1007,1260,2631,18524,,,
18525,7,127.396273,45.322733,平山镇,,230112,0451,230112107000,,,,,,,,,,2,100,1007,1260,2631,18525,,,
18526,7,127.437283,45.403886,松峰山镇,,230112,0451,230112108000,,,,,,,,,,2,100,1007,1260,2631,18526,,,
18527,7,127.12148,45.568833,红星镇,,230112,0451,230112109000,,,,,,,,,,2,100,1007,1260,2631,18527,,,
18528,7,127.11833,45.510089,金龙山镇,,230112,0451,230112112000,,,,,,,,,,2,100,1007,1260,2631,18528,,,
18529,7,127.050004,45.521436,阿城原种场,,230112,0451,230112503000,,,,,,,,,,2,100,1007,1260,2631,18529,,,
18530,7,126.397723,45.542384,五家街道,,230113,0451,230113002000,,,,,,,,,,2,100,1007,1260,2632,18530,,,
